,STOCK_FAMILY,STOCK_CATEGORY_NEW,STOCK_CATEGORY,TARGET_TYPE,TRANSIT_TYPE,TERMINAL_TYPE,REFINERY_AREA_DESC,LOCATION_LEVEL_0,LOCATION_LEVEL_1,LOCATION_LEVEL_2,REFINERY_AREA,VOLUME_MBD_TARGET,RECORD_ID,YEAR,MONTH,VOLUME_MBD_ACTUAL
5597,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,SALT LAKE,SALT LAKE OPT AREA,SALT LAKE REFINERY,SALT LAKE REFINERY,SLAK,85.0,c10e5ccdbdaaf9a84c34d33188f78e60c456f74017df7b07e60b57a85fb52ec9,2024,Sep,134.6091176470588
5598,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,11.14,5deeea60bf27332e8840e30788534535c0336ce28e5af2c540a91befdeec6f02,2024,Sep,3.7962894040266293
5599,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,25.84,7681db0d52180e9196ac412a90cc7e8c6e70f4ed3d95d6b88a7e6c9da46e90ca,2024,Oct,97.9854078549849
5600,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,IN TRANSIT,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL SEGUNDO REFINERY,ELSE,22.36,1a494d0673c23b5b9892f38370ada92886e43cf10a1a16616d2c6f8f7083cb37,2024,Oct,41.29403846153846
5601,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL SEGUNDO REFINERY,ELSE,1.0,8d283026b84376853c5a1a0214c068bd352cafd9dc0f8f1273192ebcd973bfa5,2024,Oct,1089.1524242424246
5602,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,PASADENA,US EAST,PASADENA SUPPLY AREA,TEXAS,PASA,267.04,37e7b28893683d7fed270af52b28bd470d112674fd1df125470ba1c9d5e27094,2024,Oct,157.63515151515153
5603,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,PASADENA,US EAST,PASADENA SUPPLY AREA,TEXAS,PASA,468.47,7b788faf656907ae7f3ebf0bbeb2ce089325fd6243100a228de9290fe0a11d12,2024,Oct,324.6072972972973
5604,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,79.46,a64f2099f2dbf9b72566f28fc59f650977affa141075d439d155443c86ac7dc4,2024,Oct,155.7754285714286
5605,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,26.55,70b232ac868a41fe28f06255ef2f5d2debfd29563c50a322a38417ad0a4f323b,2024,Oct,51.91302733307949
5606,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TRANSIT,IN TRANSIT,PASADENA,US EAST,PASADENA SUPPLY AREA,TEXAS,PASA,0.04,9e56cbb3c8a5f7ff0a84fe1e0da719d63b6512ab5a9f6ae324d51af6e2c2f075,2024,Oct,0.015238095238095242
5607,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,PASADENA,US EAST,PASADENA SUPPLY AREA,PASADENA REFINERY,PASA,1.0,4558560a36c6e13c55c140eae35b9ba0d1ad68c63b8100591a7c16ba041096e3,2024,Oct,503.56484848484854
5608,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,642.0,3a2d4c08b179728e29031722d18769ffd5e03a6af646e8f1dc083581389ce075,2024,Oct,801.8738461538461
5609,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,1.0,6fb38c8bdf27c0cb9d355856b284f2950344316eaf9fad501024f1cbf235eb28,2024,Oct,655.2491176470588
5610,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,SALT LAKE,SALT LAKE OPT AREA,SALT LAKE REFINERY,SALT LAKE REFINERY,SLAK,85.0,b2d35438b68d03daf058eca2d4c9f77fa52cd86a48996cc6798d04b93921ce9e,2024,Oct,126.0756756756757
5611,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,11.14,2233ff3bb377ef428bce788c5a7ccbfd464fed933eabc0f538acc50af5c31e20,2024,Oct,6.871240956041346
5612,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,25.84,747f234ee4715491389985e11c226233ae7d00886661ed420931080855dd3a0a,2024,Nov,112.60019325809544
5613,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,IN TRANSIT,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL SEGUNDO REFINERY,ELSE,22.36,7a8aecd64360911fdc2175ae1596d7c38201c2b9b92316e4cbd95ee872907a1c,2024,Nov,40.973636363636366
5614,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL SEGUNDO REFINERY,ELSE,1.0,48878e4e59fc7ace2d4f8b51857edac3714a9e0dff8e4cdad5ab5ba42aec8f2e,2024,Nov,1075.0116363636366
5615,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,PASADENA,US EAST,PASADENA SUPPLY AREA,TEXAS,PASA,267.04,4b77a605f53bd5faf0102cd93d0d21878440feda3d048cd8da9955c18edb7c13,2024,Nov,152.38222222222223
5616,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,PASADENA,US EAST,PASADENA SUPPLY AREA,TEXAS,PASA,468.47,3735dd8a834c009243a677366e45db3c3405ef526e7c6e7404af63c8a5be45e0,2024,Nov,433.4283783783785
5617,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,79.46,19dcf0ca67aac09984f5e55fc200c3cbe2ce017789c25f5c971f6a2e833ca133,2024,Nov,133.01742857142858
5618,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,26.55,4fe30df777464fff3d40b80abde0e07749b0b1c0e04a08ac8dd6ec2017509f16,2024,Nov,51.870575058719695
5619,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TRANSIT,IN TRANSIT,PASADENA,US EAST,PASADENA SUPPLY AREA,TEXAS,PASA,0.04,059c02fe068099cb1a312240b46a09b3b31d8e0f63e4061d5ae1819cd210c2af,2024,Nov,-3.6300000000000012
5620,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,PASADENA,US EAST,PASADENA SUPPLY AREA,PASADENA REFINERY,PASA,1.0,91bfaa72aae5daca19aa17e47a6d23f21195d54e3aa78e3ad8380ad918ddd459,2024,Nov,480.57911764705887
5621,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,642.0,80db2576b31534aadb5fef9a7cc0e6d596e07c9f902e750f3e540e299e500a0b,2024,Nov,793.5899999999999
5622,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,1.0,7af118b7af4a5d1f31f73caee645b6a15298109ac91817ca2c0569ddde89a032,2024,Nov,662.8576470588235
5623,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,SALT LAKE,SALT LAKE OPT AREA,SALT LAKE REFINERY,SALT LAKE REFINERY,SLAK,85.0,cede200551b978242eeb214ca2cf0574a396289677ec1cf622f30abab896bc61,2024,Nov,122.32999999999998
5624,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,11.14,0b649c81a197ca9b8411c6ac4f6ace956f4eeb679cffb730f095a3f48a14d7ce,2024,Nov,4.20611977292716
5625,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,IN TRANSIT,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,25.84,ff4dc5bad1efce6ae798109114b120f2d0a8825d88a6bee543f080ebbfea17c4,2024,Dec,140.38106622056685
5626,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,IN TRANSIT,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL SEGUNDO REFINERY,ELSE,22.36,dea701e6d6c68d11ca860d79a80cc06be2f47b5d39ffc86bddc6829cb6d2d782,2024,Dec,43.37295454545454
5627,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,EL SEGUNDO REFINERY,ELSE,1.0,f8a0c5a8c0a8e86cd039e0aee8f10b3500b9c3f84f5149db47076fb6d7b2f71e,2024,Dec,1090.818823529412
5628,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,PASADENA,US EAST,PASADENA SUPPLY AREA,TEXAS,PASA,267.04,dc09e7f51ce6ee3225e6096ea536ee5720a759f20e6e0d20de3afb160f7fddbc,2024,Dec,145.20648648648648
5629,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,PASADENA,US EAST,PASADENA SUPPLY AREA,TEXAS,PASA,468.47,a87e02cef2bc8ca3d9aa35d1eabc672c0e8df6948edc2a63927c94dbecc53033,2024,Dec,425.4572727272729
5630,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,79.46,9fc4719f18604f2cceecf6b0f24055556f2bcc558ff3b90daf8dd9293f00ec42,2024,Dec,151.88147058823532
5631,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,IN TRANSIT,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,26.55,f1a7d9187b125427994510459c6ea6d30a1e571cd59c11292a1b58a62b9275ee,2024,Dec,48.77876854201808
5632,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TRANSIT,IN TRANSIT,PASADENA,US EAST,PASADENA SUPPLY AREA,TEXAS,PASA,0.04,e8a8089e66fc66b56202b6dec13ac9f31df7df75561226cbce88881efe19abde,2024,Dec,0.015238095238095242
5633,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,PASADENA,US EAST,PASADENA SUPPLY AREA,PASADENA REFINERY,PASA,1.0,c2a9ae11d09f192023e0f40d8f4e1c9da16ef0864771b10942a465978fc52f80,2024,Dec,452.13000000000005
5634,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,PASCAGOULA,US EAST,PASCAGOULA SUPPLY AREA,PASCAGOULA REFINERY,PASC,642.0,4d2ac1b2a7451c4c61255e750f83f222502295db83fb4c56302a4d3c69b3d893,2024,Dec,755.1134210526317
5635,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,1.0,54b9d5536ae82c059013dd44acff3049d6e9e169c0096cbf2c833dcde90a9c9e,2024,Dec,613.7939393939395
5636,PRODUCTS,GASOLINE,MOGAS,DEFINED,IN TANK,REFINERY,SALT LAKE,SALT LAKE OPT AREA,SALT LAKE REFINERY,SALT LAKE REFINERY,SLAK,85.0,e601587ff9a2394ec846844c26eede12c505d23183a2b2bec4b69aa7c7182637,2024,Dec,125.44815789473685
5637,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,11.14,0ac06dc892d498928f71d3d4b577e8f9806e0f748c5ae3f755ce27a807bf8706,2024,Dec,3.8765240779499037
5638,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,9bd0b159b0d2b3b18c3bca70a5c4c10d7a9173cc41163440413bf1e701f07c83,2021,Oct,0.010912117103821582
5639,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,01aa73253c599088f08e00c98ca4bce2eb2eb6f0f6a4fe50f5d077a04701274b,2021,Oct,0.010912117103821582
5640,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.02,4d2d516c8adcd56903abb7bf2d6ad0dd988ace0528f4ac8fa813f10e779ab627,2021,Oct,0.02007625588647468
5641,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,b794cc5163970edacd1140fba819de536a2f32ff1e1d35c35cd0fcf2f4c2cea3,2021,Oct,0.6294820231208736
5642,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,77f8e02bea4fb026ce12004d93a9943d1f8456b0ee9e2957b5ac8e032d01051a,2021,Oct,0.6294820231208736
5643,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,1e6330183a2b7655d5c3b191660d7ecdfa3acf21ce234f6ccd12444b7f1c9681,2021,Nov,0.016634360726595996
5644,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,f0dc981cb82a573bc9bb971b2ef813ed1132d2a4617dc49a9c3388a9705b3f6f,2021,Nov,0.016634360726595996
5645,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.02,42f8327c52825a22ed2fdf196a97bb562c979e860173a9ee9cd805b3bf47496a,2021,Nov,0.023965306096683372
5646,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,752999c76c1ddc1fdd222a44fa777769a521abe4c272e5d31fbd775b6a3d5adb,2021,Nov,0.6393297738574291
5647,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,ef1b7a66b3e9f0ee9cbbfdc396fe1ca2ad5807a3d234ba65409f03f03b4259b1,2021,Nov,0.6393297738574291
5648,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,a6698654b4c9799a20ef56d96d1f85588defb1d71e6bce8577a31d9fa799f9ca,2021,Dec,0.011271505161238697
5649,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,608dd249bd7be8de8d1484ef6a03f01c61d7130fef150ce12f7cf2b3c8d3eb54,2021,Dec,0.011271505161238697
5650,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.02,c2cd27a210da2db9f1ea93e2147f392db90cacad9c4cabd1bc36cd59d97ba590,2021,Dec,0.02003461205653303
5651,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,8f93ce37b382c9368358e35faf9b37ae092138bb2991414890a082ba93dc020b,2021,Dec,2.986014446734822
5652,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,149eac0148a64ed76c6ec1889b14635bb6f62d262e1d286fefc2d3f030d30509,2021,Dec,2.986014446734822
5653,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,a6191fc9fc20993e6cfff1e998e5666e9a8b183e729097379a2ff5b3b03fead0,2022,Jan,0.008241522739994518
5654,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,3447c04a10e78c65d64c093717eec503ef1e104353c5bddb2a2f46b068ef295c,2022,Jan,0.008241522739994518
5655,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.02,ae489773298200fc49d79d1849d9eae8f0a376f96adb0b6b56289135e2dd2896,2022,Jan,0.015494814174589455
5656,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,407e92cf4ec713c908c182e6ceaf20d0ce0b191597bbf8ee37d955bbc840d6f1,2022,Jan,2.435776672176017
5657,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,0c5228607a8a680e1aaee4a89144b2f585eb313ddf104c90009ad2de356badd6,2022,Jan,2.435776672176017
5658,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,e609b25091680a821770060fecef6fb6703b1979a9dbdec66d876c5ee11dacc1,2022,Feb,0.00873039518942862
5659,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,09a3ae9832d1e8b3c31b62170defbe566c2eb93df06f047856b269574f84071b,2022,Feb,0.00873039518942862
5660,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.02,0a1807d33bfd5f617edbefb7f073a1c02d226a9ebee8fe316cb29acb6b1879ef,2022,Feb,0.017057029005652858
5661,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,b05abd0c31267cf4f307d18469253ff68a42a11bfabc48a0674f004fda3e9222,2022,Feb,0.1397707689028105
5662,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,1e05e89aa40fb964d56a9da6380c8918243ead82d8c59896f3d52f1e0ea29b6b,2022,Feb,0.1397707689028105
5663,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,360ad8e4206b723dc2c02216b76a883f9fd93ecd892e3654efcb51cdf6871172,2022,Mar,0.009535792972710925
5664,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,5fd993a17e2fa59c173f14538aeffa7f7278836c1e20835d0859f8dbbe9a69e5,2022,Mar,0.009535792972710925
5665,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.02,95e04e160e39c0f940eac580c46e1d17e229c84d947a1dd244bff50b2982145d,2022,Mar,0.0161495246326707
5666,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,034050ad74b3817602103c46bf26b4ac39ad5501d081f5756504d758edfc266b,2022,Mar,1.1411970283346224
5667,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,312c2b812552e57286cc1f9e6070beb2dcb823892e21a96ef216caf5ad0ac439,2022,Mar,1.1411970283346224
5668,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,616646a8c42bc392ad746145d627079cd0af776dd4b2b1a99e043ea0f0221a1b,2022,Apr,0.006431289783948263
5669,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,e535d4f451e5a360dec66bc35cbe61cef6f94d2bcaa7623efa1e2f57641767ba,2022,Apr,0.006431289783948263
5670,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.02,811017069a180f93b10dd8a04f404400756b4f7e5cd969cd0963344581f6866b,2022,Apr,0.017542912882098836
5671,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,be3958705bed3216ffd357ac8833a75620fb6a3e967a17d516eaaf63ac0da302,2022,Apr,1.0683235927406953
5672,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,f137d5b9b97763be88b9e94831d5e437e1d919af48f979edd714ff4530f53bf7,2022,Apr,1.0683235927406953
5673,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,8a1bda7164093953e869f9a9aa0da62212f59b727f6c2476e58575fb7b3b0047,2022,May,0.009535792972710925
5674,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,ba1c6628354aaed84f855307c9374897a0251f0324b137aa222864be12e848a5,2022,May,0.009535792972710925
5675,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.02,0e9638e18377eab6e5186c8189f1cb116ece3a87660a85308ae0a4c97e34272b,2022,May,0.0161495246326707
5676,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,3815247325e33016db6bed2c0b8feb4f4b360ce430bb25ab22f03b94b5e601fa,2022,May,0.28677316399257974
5677,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,8d61fe4a70ae787e1448d1e57682e6e30737a727557b93338054b1bc02535c69,2022,May,0.28677316399257974
5678,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,0b08f2a16d821837f7d6412d557fed3c113c0396dd41762d24ca03350ba8c2af,2022,Jun,0.012972205157007708
5679,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,464d216ea4de17aa36b3d3bbe3c7e4cbaced7b6f549ba374b7481b2e37426db3,2022,Jun,0.012972205157007708
5680,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.02,61412aca81be1b8eac1c0c1541ebd144f943278a9fe24e003040e192be777abe,2022,Jun,0.018662695293647183
5681,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,479f34cd365866b9c000deef3fda5681e15b371b4f58b642169f31107a19f4fc,2022,Jun,0.2918026606546856
5682,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,9c5d6830682c27bf41d0b8a6d3c97135fe6a8d07b9206a9b66e2dfc216f10ae7,2022,Jun,0.2918026606546856
5683,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,dcff9fa66efd69a5b2a087b8a0302b665d5e82b3b33668dbf6f585963b8784cf,2022,Jul,0.010823624050040682
5684,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.0,437cfbd01ffb39c6fa9b340c467e6f0b7821addb43c730c590ab1306f493a7b5,2022,Jul,0.010823624050040682
5685,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,EL SEGUNDO,US WEST COAST,EL SEGUNDO SUPPLY AREA,SOCAL AREA,ELSE,0.02,643588f507784bf5f4fb614f72a906aaa625941176eb25d8233d8105184345bb,2022,Jul,0.017458945548833187
5686,PRODUCTS,GASOLINE,MOGAS,CALCULATED,IN TANK,TERMINAL,RICHMOND,US WEST COAST,RICHMOND SUPPLY AREA,BAY AREA,RICH,0.0,d254f9b0621d322fe98bb034df42c2f2bad3c571aad6b3a1d428f4cbc057fc09,2022,Jul,0.29541379199103107
